 format: day,hour,value location:100_76 Start : 20230101 
1,0,43
1,100,37
1,200,34
1,300,34
1,400,33
1,500,33
1,600,36
1,700,45
1,800,51
1,900,45
1,1000,37
1,1100,31
1,1200,24
1,1300,23
1,1400,22
1,1500,19
1,1600,16
1,1700,22
1,1800,24
1,1900,17
1,2000,13
1,2100,16
1,2200,17
1,2300,13
2,0,11
2,100,11
2,200,9
2,300,8
2,400,8
2,500,9
2,600,9
2,700,13
2,800,13
2,900,14
2,1000,13
2,1100,14
2,1200,17
2,1300,18
2,1400,18
2,1500,29
2,1600,27
2,1700,26
2,1800,19
2,1900,20
2,2000,21
2,2100,23
2,2200,23
2,2300,20
3,0,17
3,100,15
3,200,13
3,300,12
3,400,12
3,500,12
3,600,13
3,700,19
3,800,20
3,900,24
3,1000,34
3,1100,31
3,1200,31
3,1300,30
3,1400,30
3,1500,28
3,1600,26
3,1700,25
3,1800,24
3,1900,20
3,2000,26
3,2100,41
3,2200,41
3,2300,43
4,0,37
4,100,34
4,200,29
4,300,29
4,400,30
4,500,28
4,600,28
4,700,34
4,800,46
4,900,50
4,1000,41
4,1100,48
4,1200,52
4,1300,39
4,1400,42
4,1500,44
4,1600,41
4,1700,52
4,1800,51
4,1900,57
4,2000,55
4,2100,54
4,2200,46
4,2300,43
5,0,37
5,100,36
5,200,34
5,300,34
5,400,34
5,500,35
5,600,37
5,700,45
5,800,56
5,900,45
5,1000,45
5,1100,58
5,1200,56
5,1300,57
5,1400,57
5,1500,59
5,1600,68
5,1700,72
5,1800,70
5,1900,73
5,2000,71
5,2100,72
5,2200,62
5,2300,51
6,0,41
6,100,31
6,200,27
6,300,25
6,400,19
6,500,20
6,600,22
6,700,30
6,800,40
6,900,45
6,1000,45
6,1100,49
6,1200,55
6,1300,54
6,1400,56
6,1500,80
6,1600,85
6,1700,77
6,1800,68
6,1900,56
6,2000,56
6,2100,56
6,2200,57
6,2300,57
7,0,52
7,100,43
7,200,40
7,300,36
7,400,32
7,500,33
7,600,32
7,700,36
7,800,43
7,900,52
7,1000,50
7,1100,43
7,1200,43
7,1300,43
7,1400,46
7,1500,50
7,1600,52
7,1700,59
7,1800,47
7,1900,48
7,2000,60
7,2100,63
7,2200,60
7,2300,38
8,0,28
8,100,24
8,200,22
8,300,15
8,400,20
8,500,23
8,600,32
8,700,40
8,800,49
8,900,44
8,1000,39
8,1100,36
8,1200,42
8,1300,46
8,1400,35
8,1500,42
8,1600,49
8,1700,48
8,1800,51
8,1900,59
8,2000,67
8,2100,68
8,2200,68
8,2300,60
9,0,-1
9,100,46
9,200,43
9,300,41
9,400,42
9,500,43
9,600,46
9,700,57
9,800,55
9,900,56
9,1000,61
9,1100,63
9,1200,56
9,1300,56
9,1400,56
9,1500,58
9,1600,57
9,1700,59
9,1800,60
9,1900,61
9,2000,68
9,2100,72
9,2200,71
9,2300,61
10,0,46
10,100,43
10,200,41
10,300,45
10,400,50
10,500,51
10,600,54
10,700,63
10,800,71
10,900,76
10,1000,72
10,1100,75
10,1200,77
10,1300,80
10,1400,83
10,1500,84
10,1600,83
10,1700,78
10,1800,69
10,1900,73
10,2000,73
10,2100,67
10,2200,74
10,2300,55
11,0,45
11,100,37
11,200,31
11,300,28
11,400,29
11,500,22
11,600,20
11,700,49
11,800,55
11,900,57
11,1000,58
11,1100,60
11,1200,66
11,1300,60
11,1400,68
11,1500,67
11,1600,62
11,1700,63
11,1800,54
11,1900,55
11,2000,58
11,2100,69
11,2200,58
11,2300,45
12,0,34
12,100,29
12,200,36
12,300,44
12,400,48
12,500,56
12,600,64
12,700,79
12,800,80
12,900,82
12,1000,85
12,1100,83
12,1200,92
12,1300,98
12,1400,99
12,1500,99
12,1600,99
12,1700,100
12,1800,100
12,1900,100
12,2000,99
12,2100,100
12,2200,99
12,2300,100
13,0,100
13,100,100
13,200,100
13,300,100
13,400,100
13,500,100
13,600,100
13,700,100
13,800,100
13,900,100
13,1000,100
13,1100,99
13,1200,99
13,1300,100
13,1400,100
13,1500,100
13,1600,100
13,1700,100
13,1800,100
13,1900,100
13,2000,100
13,2100,100
13,2200,100
13,2300,98
14,0,95
14,100,92
14,200,89
14,300,95
14,400,96
14,500,95
14,600,95
14,700,92
14,800,93
14,900,92
14,1000,90
14,1100,89
14,1200,89
14,1300,86
14,1400,87
14,1500,85
14,1600,85
14,1700,89
14,1800,85
14,1900,87
14,2000,90
14,2100,90
14,2200,88
14,2300,95
15,0,94
15,100,92
15,200,95
15,300,95
15,400,92
15,500,97
15,600,97
15,700,99
15,800,98
15,900,83
15,1000,79
15,1100,81
15,1200,88
15,1300,83
15,1400,71
15,1500,66
15,1600,63
15,1700,69
15,1800,71
15,1900,71
15,2000,75
15,2100,72
15,2200,65
15,2300,56
16,0,51
16,100,50
16,200,43
16,300,40
16,400,36
16,500,37
16,600,36
16,700,51
16,800,56
16,900,69
16,1000,52
16,1100,59
16,1200,52
16,1300,67
16,1400,62
16,1500,69
16,1600,67
16,1700,72
16,1800,58
16,1900,47
16,2000,58
16,2100,56
16,2200,62
16,2300,48
17,0,38
17,100,29
17,200,23
17,300,26
17,400,26
17,500,23
17,600,23
17,700,31
17,800,36
17,900,33
17,1000,38
17,1100,42
17,1200,46
17,1300,53
17,1400,52
17,1500,49
17,1600,50
17,1700,51
17,1800,49
17,1900,57
17,2000,59
17,2100,56
17,2200,63
17,2300,44
18,0,41
18,100,35
18,200,36
18,300,35
18,400,36
18,500,38
18,600,43
18,700,45
18,800,46
18,900,50
18,1000,66
18,1100,68
18,1200,69
18,1300,71
18,1400,59
18,1500,53
18,1600,51
18,1700,53
18,1800,58
18,1900,68
18,2000,67
18,2100,70
18,2200,60
18,2300,50
19,0,42
19,100,38
19,200,35
19,300,33
19,400,32
19,500,32
19,600,33
19,700,41
19,800,54
19,900,64
19,1000,70
19,1100,70
19,1200,62
19,1300,51
19,1400,52
19,1500,53
19,1600,55
19,1700,64
19,1800,61
19,1900,63
19,2000,65
19,2100,78
19,2200,54
19,2300,44
20,0,36
20,100,27
20,200,24
20,300,21
20,400,24
20,500,24
20,600,21
20,700,23
20,800,19
20,900,16
20,1000,20
20,1100,22
20,1200,26
20,1300,26
20,1400,26
20,1500,25
20,1600,27
20,1700,34
20,1800,28
20,1900,33
20,2000,34
20,2100,38
20,2200,34
20,2300,20
21,0,14
21,100,13
21,200,10
21,300,8
21,400,11
21,500,12
21,600,11
21,700,13
21,800,22
21,900,23
21,1000,30
21,1100,36
21,1200,50
21,1300,48
21,1400,47
21,1500,47
21,1600,42
21,1700,51
21,1800,53
21,1900,56
21,2000,48
21,2100,55
21,2200,56
21,2300,54
22,0,47
22,100,48
22,200,47
22,300,47
22,400,49
22,500,52
22,600,56
22,700,53
22,800,56
22,900,59
22,1000,63
22,1100,66
22,1200,67
22,1300,69
22,1400,75
22,1500,71
22,1600,67
22,1700,72
22,1800,70
22,1900,74
22,2000,75
22,2100,71
22,2200,69
22,2300,43
23,0,38
23,100,35
23,200,32
23,300,33
23,400,31
23,500,30
23,600,41
23,700,50
23,800,51
23,900,54
23,1000,57
23,1100,39
23,1200,35
23,1300,36
23,1400,44
23,1500,53
23,1600,51
23,1700,49
23,1800,47
23,1900,30
23,2000,25
23,2100,25
23,2200,31
23,2300,27
24,0,21
24,100,18
24,200,18
24,300,17
24,400,16
24,500,17
24,600,18
24,700,19
24,800,20
24,900,27
24,1000,26
24,1100,26
24,1200,27
24,1300,29
24,1400,31
24,1500,31
24,1600,33
24,1700,34
24,1800,31
24,1900,24
24,2000,23
24,2100,21
24,2200,24
24,2300,17
25,0,15
25,100,14
25,200,13
25,300,11
25,400,12
25,500,13
25,600,12
25,700,12
25,800,15
25,900,16
25,1000,24
25,1100,22
25,1200,30
25,1300,28
25,1400,26
25,1500,22
25,1600,23
25,1700,32
25,1800,34
25,1900,38
25,2000,43
25,2100,41
25,2200,43
25,2300,42
26,0,39
26,100,37
26,200,34
26,300,35
26,400,37
26,500,38
26,600,41
26,700,47
26,800,49
26,900,50
26,1000,52
26,1100,52
26,1200,53
26,1300,54
26,1400,56
26,1500,58
26,1600,58
26,1700,55
26,1800,47
26,1900,36
26,2000,36
26,2100,33
26,2200,27
26,2300,23
27,0,23
27,100,19
27,200,15
27,300,16
27,400,15
27,500,19
27,600,18
27,700,19
27,800,21
27,900,24
27,1000,26
27,1100,28
27,1200,30
27,1300,31
27,1400,33
27,1500,36
27,1600,36
27,1700,38
27,1800,37
27,1900,31
27,2000,24
27,2100,23
27,2200,21
27,2300,17
28,0,15
28,100,17
28,200,17
28,300,20
28,400,20
28,500,27
28,600,27
28,700,31
28,800,38
28,900,43
28,1000,47
28,1100,52
28,1200,57
28,1300,60
28,1400,59
28,1500,60
28,1600,64
28,1700,60
28,1800,56
28,1900,56
28,2000,56
28,2100,52
28,2200,45
28,2300,40
29,0,35
29,100,35
29,200,32
29,300,33
29,400,29
29,500,32
29,600,33
29,700,37
29,800,44
29,900,54
29,1000,61
29,1100,65
29,1200,65
29,1300,61
29,1400,58
29,1500,67
29,1600,65
29,1700,56
29,1800,57
29,1900,47
29,2000,39
29,2100,31
29,2200,29
29,2300,24
30,0,21
30,100,19
30,200,16
30,300,15
30,400,15
30,500,15
30,600,14
30,700,17
30,800,26
30,900,24
30,1000,31
30,1100,37
30,1200,32
30,1300,33
30,1400,33
30,1500,27
30,1600,27
30,1700,24
30,1800,25
30,1900,31
30,2000,35
30,2100,35
30,2200,34
30,2300,23
31,0,16
31,100,16
31,200,22
31,300,18
31,400,22
31,500,26
31,600,27
31,700,30
31,800,39
31,900,51
31,1000,60
31,1100,64
31,1200,71
31,1300,65
31,1400,64
31,1500,63
31,1600,64
31,1700,66
31,1800,67
31,1900,68
31,2000,69
31,2100,72
31,2200,68
31,2300,63
1,0,57
1,100,43
1,200,33
1,300,23
1,400,23
1,500,22
1,600,16
1,700,15
1,800,20
1,900,26
1,1000,26
1,1100,23
1,1200,22
1,1300,24
1,1400,24
1,1500,28
1,1600,33
1,1700,35
1,1800,39
1,1900,40
1,2000,46
1,2100,51
1,2200,50
1,2300,44
2,0,41
2,100,41
2,200,36
2,300,35
2,400,37
2,500,41
2,600,46
2,700,52
2,800,58
2,900,60
2,1000,62
2,1100,61
2,1200,68
2,1300,64
2,1400,62
2,1500,59
2,1600,58
2,1700,53
2,1800,53
2,1900,57
2,2000,58
2,2100,63
2,2200,62
2,2300,58
3,0,54
3,100,49
3,200,47
3,300,56
3,400,51
3,500,56
3,600,58
3,700,67
3,800,75
3,900,71
3,1000,73
3,1100,73
3,1200,72
3,1300,57
3,1400,47
3,1500,47
3,1600,28
3,1700,25
3,1800,21
3,1900,9
3,2000,17
3,2100,26
3,2200,20
3,2300,21
4,0,19
4,100,18
4,200,17
4,300,17
4,400,17
4,500,19
4,600,22
4,700,27
4,800,36
4,900,43
4,1000,34
4,1100,37
4,1200,36
4,1300,38
4,1400,42
4,1500,45
4,1600,53
4,1700,51
4,1800,49
4,1900,49
4,2000,55
4,2100,60
4,2200,53
4,2300,27
5,0,21
5,100,15
5,200,14
5,300,13
5,400,10
5,500,12
5,600,14
5,700,37
5,800,45
5,900,53
5,1000,57
5,1100,53
5,1200,29
5,1300,41
5,1400,33
5,1500,44
5,1600,45
5,1700,40
5,1800,40
5,1900,43
5,2000,44
5,2100,37
5,2200,42
5,2300,41
6,0,29
6,100,23
6,200,18
6,300,24
6,400,30
6,500,29
6,600,32
6,700,35
6,800,44
6,900,41
6,1000,50
6,1100,57
6,1200,59
6,1300,57
6,1400,59
6,1500,69
6,1600,76
6,1700,74
6,1800,78
6,1900,80
6,2000,76
6,2100,74
6,2200,73
6,2300,65
7,0,60
7,100,51
7,200,48
7,300,46
7,400,49
7,500,55
7,600,60
7,700,66
7,800,75
7,900,77
7,1000,77
7,1100,80
7,1200,78
7,1300,79
7,1400,84
7,1500,85
7,1600,88
7,1700,92
7,1800,91
7,1900,92
7,2000,93
7,2100,94
7,2200,87
7,2300,53
8,0,25
8,100,22
8,200,17
8,300,16
8,400,39
8,500,37
8,600,34
8,700,41
8,800,53
8,900,58
8,1000,61
8,1100,57
8,1200,50
8,1300,46
8,1400,41
8,1500,41
8,1600,32
8,1700,34
8,1800,36
8,1900,40
8,2000,52
8,2100,61
8,2200,64
8,2300,59
9,0,47
9,100,53
9,200,54
9,300,51
9,400,50
9,500,52
9,600,52
9,700,52
9,800,57
9,900,63
9,1000,64
9,1100,71
9,1200,94
9,1300,97
9,1400,98
9,1500,98
9,1600,98
9,1700,97
9,1800,98
9,1900,97
9,2000,97
9,2100,98
9,2200,97
9,2300,95
10,0,92
10,100,83
10,200,64
10,300,67
10,400,64
10,500,73
10,600,56
10,700,57
10,800,67
10,900,83
10,1000,75
10,1100,83
10,1200,84
10,1300,89
10,1400,77
10,1500,71
10,1600,76
10,1700,87
10,1800,91
10,1900,95
10,2000,83
10,2100,84
10,2200,78
10,2300,68
11,0,60
11,100,58
11,200,60
11,300,57
11,400,56
11,500,56
11,600,62
11,700,72
11,800,74
11,900,79
11,1000,77
11,1100,77
11,1200,86
11,1300,90
11,1400,95
11,1500,90
11,1600,77
11,1700,87
11,1800,71
11,1900,77
11,2000,61
11,2100,76
11,2200,76
11,2300,55
12,0,48
12,100,49
12,200,46
12,300,38
12,400,46
12,500,47
12,600,58
12,700,59
12,800,60
12,900,71
12,1000,93
12,1100,89
12,1200,86
12,1300,88
12,1400,88
12,1500,85
12,1600,92
12,1700,89
12,1800,82
12,1900,91
12,2000,93
12,2100,88
12,2200,87
12,2300,83
13,0,80
13,100,76
13,200,72
13,300,73
13,400,68
13,500,59
13,600,60
13,700,65
13,800,68
13,900,71
13,1000,74
13,1100,76
13,1200,76
13,1300,75
13,1400,78
13,1500,78
13,1600,80
13,1700,79
13,1800,79
13,1900,77
13,2000,77
13,2100,90
13,2200,82
13,2300,66
14,0,54
14,100,45
14,200,57
14,300,52
14,400,51
14,500,54
14,600,60
14,700,66
14,800,76
14,900,70
14,1000,81
14,1100,87
14,1200,87
14,1300,96
14,1400,98
14,1500,98
14,1600,98
14,1700,98
14,1800,99
14,1900,98
14,2000,98
14,2100,96
14,2200,94
14,2300,93
15,0,83
15,100,80
15,200,89
15,300,84
15,400,78
15,500,87
15,600,91
15,700,80
15,800,79
15,900,78
15,1000,76
15,1100,79
15,1200,80
15,1300,82
15,1400,83
15,1500,81
15,1600,79
15,1700,79
15,1800,79
15,1900,77
15,2000,75
15,2100,75
15,2200,75
15,2300,68
16,0,65
16,100,61
16,200,59
16,300,57
16,400,61
16,500,64
16,600,63
16,700,61
16,800,71
16,900,74
16,1000,82
16,1100,81
16,1200,86
16,1300,83
16,1400,84
16,1500,85
16,1600,85
16,1700,83
16,1800,81
16,1900,87
16,2000,84
16,2100,81
16,2200,80
16,2300,60
17,0,49
17,100,47
17,200,43
17,300,41
17,400,42
17,500,36
17,600,38
17,700,42
17,800,37
17,900,45
17,1000,86
17,1100,92
17,1200,96
17,1300,98
17,1400,99
17,1500,100
17,1600,100
17,1700,100
17,1800,100
17,1900,100
17,2000,100
17,2100,100
17,2200,100
17,2300,100
18,0,100
18,100,96
18,200,92
18,300,95
18,400,91
18,500,86
18,600,89
18,700,90
18,800,91
18,900,87
18,1000,85
18,1100,91
18,1200,94
18,1300,90
18,1400,88
18,1500,88
18,1600,90
18,1700,90
18,1800,91
18,1900,95
18,2000,81
18,2100,78
18,2200,71
18,2300,65
19,0,62
19,100,56
19,200,46
19,300,41
19,400,37
19,500,34
19,600,32
19,700,28
19,800,34
19,900,36
19,1000,37
19,1100,37
19,1200,40
19,1300,25
19,1400,35
19,1500,27
19,1600,29
19,1700,22
19,1800,21
19,1900,34
19,2000,40
19,2100,37
19,2200,33
19,2300,31
20,0,29
20,100,29
20,200,27
20,300,31
20,400,30
20,500,24
20,600,25
20,700,26
20,800,38
20,900,26
20,1000,15
20,1100,18
20,1200,24
20,1300,27
20,1400,29
20,1500,33
20,1600,35
20,1700,36
20,1800,40
20,1900,42
20,2000,45
20,2100,39
20,2200,34
20,2300,30
21,0,24
21,100,23
21,200,27
21,300,31
21,400,35
21,500,41
21,600,42
21,700,49
21,800,57
21,900,58
21,1000,58
21,1100,60
21,1200,60
21,1300,63
21,1400,62
21,1500,65
21,1600,73
21,1700,76
21,1800,76
21,1900,74
21,2000,76
21,2100,74
21,2200,63
21,2300,47
22,0,44
22,100,36
22,200,37
22,300,39
22,400,40
22,500,39
22,600,46
22,700,52
22,800,56
22,900,57
22,1000,58
22,1100,62
22,1200,62
22,1300,61
22,1400,60
22,1500,62
22,1600,68
22,1700,75
22,1800,76
22,1900,76
22,2000,78
22,2100,79
22,2200,71
22,2300,57
23,0,49
23,100,38
23,200,36
23,300,27
23,400,35
23,500,46
23,600,48
23,700,50
23,800,52
23,900,60
23,1000,70
23,1100,71
23,1200,64
23,1300,57
23,1400,65
23,1500,66
23,1600,63
23,1700,38
23,1800,49
23,1900,52
23,2000,43
23,2100,45
23,2200,30
23,2300,23
24,0,19
24,100,27
24,200,27
24,300,16
24,400,25
24,500,35
24,600,41
24,700,47
24,800,62
24,900,66
24,1000,68
24,1100,72
24,1200,67
24,1300,67
24,1400,71
24,1500,64
24,1600,54
24,1700,45
24,1800,39
24,1900,36
24,2000,38
24,2100,39
24,2200,46
24,2300,29
25,0,43
25,100,32
25,200,29
25,300,35
25,400,41
25,500,44
25,600,62
25,700,67
25,800,69
25,900,67
25,1000,66
25,1100,70
25,1200,73
25,1300,66
25,1400,58
25,1500,49
25,1600,58
25,1700,52
25,1800,51
25,1900,54
25,2000,51
25,2100,49
25,2200,40
25,2300,31
26,0,26
26,100,26
26,200,24
26,300,28
26,400,31
26,500,35
26,600,37
26,700,41
26,800,54
26,900,58
26,1000,62
26,1100,67
26,1200,69
26,1300,68
26,1400,64
26,1500,71
26,1600,75
26,1700,75
26,1800,77
26,1900,70
26,2000,66
26,2100,62
26,2200,54
26,2300,36
27,0,25
27,100,30
27,200,30
27,300,30
27,400,29
27,500,33
27,600,35
27,700,39
27,800,50
27,900,54
27,1000,62
27,1100,66
27,1200,45
27,1300,44
27,1400,47
27,1500,47
27,1600,53
27,1700,53
27,1800,59
27,1900,59
27,2000,59
27,2100,61
27,2200,58
27,2300,42
28,0,33
28,100,27
28,200,33
28,300,34
28,400,36
28,500,39
28,600,41
28,700,51
28,800,56
28,900,47
28,1000,53
28,1100,58
28,1200,62
28,1300,68
28,1400,70
28,1500,66
28,1600,67
28,1700,67
28,1800,66
28,1900,67
28,2000,70
28,2100,76
28,2200,69
28,2300,68
1,0,67
1,100,74
1,200,87
1,300,81
1,400,71
1,500,66
1,600,63
1,700,66
1,800,69
1,900,77
1,1000,46
1,1100,47
1,1200,39
1,1300,33
1,1400,28
1,1500,27
1,1600,29
1,1700,28
1,1800,47
1,1900,38
1,2000,39
1,2100,36
1,2200,28
1,2300,25
2,0,20
2,100,16
2,200,16
2,300,14
2,400,17
2,500,21
2,600,24
2,700,29
2,800,41
2,900,41
2,1000,45
2,1100,42
2,1200,40
2,1300,28
2,1400,29
2,1500,22
2,1600,32
2,1700,28
2,1800,33
2,1900,29
2,2000,43
2,2100,45
2,2200,33
2,2300,22
3,0,19
3,100,17
3,200,16
3,300,15
3,400,14
3,500,20
3,600,31
3,700,25
3,800,36
3,900,30
3,1000,26
3,1100,23
3,1200,25
3,1300,27
3,1400,25
3,1500,36
3,1600,37
3,1700,47
3,1800,52
3,1900,49
3,2000,49
3,2100,53
3,2200,57
3,2300,46
4,0,45
4,100,39
4,200,32
4,300,36
4,400,42
4,500,48
4,600,53
4,700,54
4,800,63
4,900,64
4,1000,66
4,1100,65
4,1200,65
4,1300,66
4,1400,68
4,1500,66
4,1600,69
4,1700,71
4,1800,71
4,1900,71
4,2000,71
4,2100,73
4,2200,61
4,2300,51
5,0,47
5,100,44
5,200,45
5,300,47
5,400,47
5,500,52
5,600,50
5,700,55
5,800,64
5,900,74
5,1000,80
5,1100,83
5,1200,85
5,1300,86
5,1400,87
5,1500,86
5,1600,86
5,1700,80
5,1800,74
5,1900,76
5,2000,86
5,2100,88
5,2200,71
5,2300,54
6,0,34
6,100,31
6,200,24
6,300,32
6,400,41
6,500,42
6,600,32
6,700,38
6,800,46
6,900,60
6,1000,65
6,1100,60
6,1200,59
6,1300,60
6,1400,64
6,1500,66
6,1600,66
6,1700,62
6,1800,60
6,1900,66
6,2000,54
6,2100,58
6,2200,53
6,2300,40
7,0,35
7,100,33
7,200,31
7,300,38
7,400,48
7,500,45
7,600,59
7,700,52
7,800,57
7,900,65
7,1000,70
7,1100,69
7,1200,72
7,1300,58
7,1400,53
7,1500,57
7,1600,53
7,1700,57
7,1800,57
7,1900,51
7,2000,55
7,2100,56
7,2200,45
7,2300,40
8,0,37
8,100,34
8,200,34
8,300,35
8,400,45
8,500,45
8,600,44
8,700,41
8,800,54
8,900,60
8,1000,67
8,1100,66
8,1200,70
8,1300,71
8,1400,75
8,1500,75
8,1600,82
8,1700,88
8,1800,89
8,1900,91
8,2000,90
8,2100,89
8,2200,87
8,2300,85
9,0,74
9,100,73
9,200,72
9,300,67
9,400,67
9,500,65
9,600,67
9,700,78
9,800,85
9,900,88
9,1000,90
9,1100,91
9,1200,95
9,1300,98
9,1400,98
9,1500,98
9,1600,99
9,1700,97
9,1800,86
9,1900,88
9,2000,92
9,2100,90
9,2200,85
9,2300,73
10,0,63
10,100,48
10,200,39
10,300,47
10,400,42
10,500,50
10,600,60
10,700,70
10,800,85
10,900,93
10,1000,97
10,1100,99
10,1200,99
10,1300,100
10,1400,100
10,1500,100
10,1600,97
10,1700,86
10,1800,80
10,1900,77
10,2000,86
10,2100,88
10,2200,77
10,2300,60
11,0,48
11,100,47
11,200,54
11,300,37
11,400,46
11,500,58
11,600,65
11,700,64
11,800,79
11,900,74
11,1000,83
11,1100,90
11,1200,91
11,1300,89
11,1400,93
11,1500,96
11,1600,92
11,1700,87
11,1800,91
11,1900,95
11,2000,97
11,2100,98
11,2200,98
11,2300,83
12,0,87
12,100,85
12,200,65
12,300,71
12,400,90
12,500,87
12,600,91
12,700,85
12,800,81
12,900,80
12,1000,71
12,1100,61
12,1200,61
12,1300,53
12,1400,55
12,1500,51
12,1600,54
12,1700,41
12,1800,47
12,1900,39
12,2000,37
12,2100,42
12,2200,32
12,2300,29
13,0,24
13,100,21
13,200,20
13,300,17
13,400,17
13,500,24
13,600,29
13,700,20
13,800,45
13,900,47
13,1000,51
13,1100,54
13,1200,52
13,1300,59
13,1400,59
13,1500,57
13,1600,57
13,1700,58
13,1800,56
13,1900,56
13,2000,61
13,2100,55
13,2200,44
13,2300,39
14,0,30
14,100,35
14,200,44
14,300,49
14,400,49
14,500,44
14,600,44
14,700,46
14,800,54
14,900,65
14,1000,60
14,1100,68
14,1200,62
14,1300,64
14,1400,64
14,1500,64
14,1600,65
14,1700,67
14,1800,65
14,1900,69
14,2000,65
14,2100,68
14,2200,68
14,2300,81
15,0,75
15,100,69
15,200,73
15,300,68
15,400,73
15,500,75
15,600,74
15,700,77
15,800,78
15,900,80
15,1000,82
15,1100,81
15,1200,81
15,1300,87
15,1400,90
15,1500,89
15,1600,88
15,1700,83
15,1800,91
15,1900,89
15,2000,83
15,2100,87
15,2200,78
15,2300,58
16,0,38
16,100,32
16,200,31
16,300,37
16,400,40
16,500,42
16,600,48
16,700,59
16,800,67
16,900,71
16,1000,73
16,1100,78
16,1200,80
16,1300,78
16,1400,82
16,1500,81
16,1600,80
16,1700,80
16,1800,75
16,1900,76
16,2000,72
16,2100,74
16,2200,63
16,2300,55
17,0,52
17,100,51
17,200,55
17,300,54
17,400,55
17,500,58
17,600,58
17,700,58
17,800,60
17,900,63
17,1000,65
17,1100,65
17,1200,65
17,1300,67
17,1400,66
17,1500,66
17,1600,66
17,1700,66
17,1800,66
17,1900,65
17,2000,66
17,2100,65
17,2200,62
17,2300,53
18,0,53
18,100,49
18,200,51
18,300,51
18,400,45
18,500,47
18,600,53
18,700,58
18,800,65
18,900,80
18,1000,84
18,1100,86
18,1200,91
18,1300,93
18,1400,95
18,1500,96
18,1600,88
18,1700,90
18,1800,76
18,1900,80
18,2000,75
18,2100,65
18,2200,48
18,2300,38
19,0,35
19,100,27
19,200,30
19,300,35
19,400,36
19,500,34
19,600,27
19,700,43
19,800,53
19,900,63
19,1000,66
19,1100,68
19,1200,66
19,1300,57
19,1400,61
19,1500,56
19,1600,65
19,1700,70
19,1800,72
19,1900,65
19,2000,62
19,2100,60
19,2200,40
19,2300,28
20,0,37
20,100,43
20,200,47
20,300,49
20,400,49
20,500,46
20,600,42
20,700,48
20,800,51
20,900,55
20,1000,56
20,1100,55
20,1200,51
20,1300,37
20,1400,39
20,1500,44
20,1600,41
20,1700,37
20,1800,37
20,1900,38
20,2000,42
20,2100,44
20,2200,49
20,2300,39
21,0,38
21,100,29
21,200,48
21,300,46
21,400,53
21,500,59
21,600,60
21,700,70
21,800,80
21,900,86
21,1000,83
21,1100,85
21,1200,84
21,1300,83
21,1400,85
21,1500,86
21,1600,92
21,1700,97
21,1800,96
21,1900,93
21,2000,94
21,2100,86
21,2200,83
21,2300,77
22,0,68
22,100,66
22,200,68
22,300,66
22,400,69
22,500,70
22,600,73
22,700,74
22,800,79
22,900,81
22,1000,84
22,1100,99
22,1200,100
22,1300,100
22,1400,100
22,1500,100
22,1600,100
22,1700,100
22,1800,100
22,1900,100
22,2000,100
22,2100,100
22,2200,100
22,2300,100
23,0,100
23,100,100
23,200,100
23,300,100
23,400,90
23,500,89
23,600,89
23,700,92
23,800,89
23,900,90
23,1000,97
23,1100,99
23,1200,99
23,1300,99
23,1400,98
23,1500,98
23,1600,99
23,1700,98
23,1800,94
23,1900,93
23,2000,91
23,2100,90
23,2200,87
23,2300,79
24,0,72
24,100,64
24,200,59
24,300,61
24,400,61
24,500,63
24,600,64
24,700,78
24,800,85
24,900,92
24,1000,94
24,1100,95
24,1200,95
24,1300,95
24,1400,92
24,1500,88
24,1600,85
24,1700,84
24,1800,83
24,1900,85
24,2000,84
24,2100,80
24,2200,76
24,2300,71
25,0,67
25,100,63
25,200,63
25,300,61
25,400,58
25,500,55
25,600,59
25,700,67
25,800,70
25,900,77
25,1000,73
25,1100,73
25,1200,72
25,1300,74
25,1400,75
25,1500,74
25,1600,81
25,1700,77
25,1800,78
25,1900,79
25,2000,78
25,2100,77
25,2200,86
25,2300,71
26,0,58
26,100,57
26,200,59
26,300,60
26,400,61
26,500,67
26,600,67
26,700,68
26,800,74
26,900,97
26,1000,100
26,1100,100
26,1200,100
26,1300,100
26,1400,100
26,1500,100
26,1600,99
26,1700,98
26,1800,82
26,1900,75
26,2000,77
26,2100,72
26,2200,50
26,2300,38
27,0,32
27,100,31
27,200,22
27,300,24
27,400,26
27,500,28
27,600,29
27,700,47
27,800,57
27,900,74
27,1000,79
27,1100,84
27,1200,82
27,1300,85
27,1400,84
27,1500,72
27,1600,72
27,1700,67
27,1800,69
27,1900,74
27,2000,68
27,2100,65
27,2200,46
27,2300,42
28,0,40
28,100,41
28,200,44
28,300,44
28,400,41
28,500,38
28,600,40
28,700,46
28,800,51
28,900,58
28,1000,65
28,1100,68
28,1200,63
28,1300,62
28,1400,69
28,1500,63
28,1600,71
28,1700,77
28,1800,78
28,1900,74
28,2000,76
28,2100,78
28,2200,57
28,2300,42
29,0,37
29,100,33
29,200,38
29,300,41
29,400,46
29,500,44
29,600,48
29,700,52
29,800,61
29,900,72
29,1000,79
29,1100,80
29,1200,82
29,1300,82
29,1400,87
29,1500,87
29,1600,78
29,1700,71
29,1800,75
29,1900,62
29,2000,69
29,2100,70
29,2200,51
29,2300,47
30,0,34
30,100,33
30,200,31
30,300,24
30,400,30
30,500,22
30,600,25
30,700,34
30,800,54
30,900,54
30,1000,58
